397.00	1.250553e-09	1.232743e-09	0.454660
398.00	1.246271e-09	1.228742e-09	0.456574
399.00	1.245185e-09	1.227945e-09	0.457226
400.00	1.242333e-09	1.226621e-09	0.458503
401.00	1.236917e-09	1.221474e-09	0.460738
402.00	1.235207e-09	1.220017e-09	0.461583
403.00	1.234217e-09	1.220367e-09	0.462125
404.00	1.232742e-09	1.219117e-09	0.462871
405.00	1.228610e-09	1.216196e-09	0.464476
406.00	1.222608e-09	1.210827e-09	0.466664
407.00	1.220926e-09	1.209669e-09	0.467392
408.00	1.219160e-09	1.208404e-09	0.468133
409.00	1.217305e-09	1.207029e-09	0.468885
410.00	1.211489e-09	1.201679e-09	0.470818
411.00	1.205032e-09	1.195669e-09	0.472858
412.00	1.202842e-09	1.194063e-09	0.473602
413.00	1.197845e-09	1.189852e-09	0.475093
414.00	1.189794e-09	1.181943e-09	0.477367
415.00	1.186490e-09	1.178770e-09	0.478312
416.00	1.182313e-09	1.175285e-09	0.479419
417.00	1.173664e-09	1.167104e-09	0.481583
418.00	1.168504e-09	1.162245e-09	0.482828
419.00	1.165311e-09	1.159335e-09	0.483571
420.00	1.161898e-09	1.155829e-09	0.484356
421.00	1.158599e-09	1.153075e-09	0.485051
422.00	1.155060e-09	1.149630e-09	0.485794
423.00	1.151424e-09	1.146088e-09	0.486527
424.00	1.146985e-09	1.142131e-09	0.487373
425.00	1.136652e-09	1.131893e-09	0.489365
426.00	1.129496e-09	1.125171e-09	0.490623
427.00	1.125318e-09	1.120900e-09	0.491300
428.00	1.115182e-09	1.110978e-09	0.492985
429.00	1.105714e-09	1.101713e-09	0.494452
430.00	1.101217e-09	1.097297e-09	0.495029
431.00	1.092206e-09	1.088297e-09	0.496293
432.00	1.080405e-09	1.076682e-09	0.497884
433.00	1.075602e-09	1.072109e-09	0.498353
434.00	1.070738e-09	1.067565e-09	0.498792
435.00	1.065736e-09	1.062622e-09	0.499237
436.00	1.055203e-09	1.052367e-09	0.500359
437.00	1.043475e-09	1.040782e-09	0.501547
438.00	1.038193e-09	1.035628e-09	0.501878
439.00	1.029114e-09	1.026677e-09	0.502608
440.00	1.016063e-09	1.013845e-09	0.503690
441.00	1.009520e-09	1.007347e-09	0.504016
442.00	1.002080e-09	1.000110e-09	0.504379
443.00	9.886525e-10	9.867297e-10	0.505252
444.00	9.799273e-10	9.780462e-10	0.505617
445.00	9.741363e-10	9.724301e-10	0.505677
446.00	9.682823e-10	9.666108e-10	0.505721
447.00	9.595767e-10	9.580635e-10	0.505934
448.00	9.457604e-10	9.442853e-10	0.506445
449.00	9.376899e-10	9.362471e-10	0.506496
450.00	9.316666e-10	9.303589e-10	0.506373
451.00	9.256081e-10	9.243916e-10	0.506224
452.00	9.195183e-10	9.183621e-10	0.506049
453.00	9.134053e-10	9.123541e-10	0.505841
454.00	9.005575e-10	8.995179e-10	0.505898
455.00	8.882902e-10	8.873065e-10	0.505836
456.00	8.821157e-10	8.811812e-10	0.505499
457.00	8.759263e-10	8.750416e-10	0.505132
458.00	8.697233e-10	8.689223e-10	0.504734
459.00	8.559342e-10	8.551549e-10	0.504464
460.00	8.446140e-10	8.439111e-10	0.504054
461.00	8.384185e-10	8.377561e-10	0.503526
462.00	8.322197e-10	8.315909e-10	0.502971
463.00	8.260217e-10	8.254247e-10	0.502387
464.00	8.198263e-10	8.192596e-10	0.501774
465.00	8.136354e-10	8.130976e-10	0.501133
466.00	8.074548e-10	8.069288e-10	0.500466
467.00	8.012804e-10	8.007663e-10	0.499770
468.00	7.936099e-10	7.931453e-10	0.499022
469.00	7.799329e-10	7.794818e-10	0.498115
470.00	7.706628e-10	7.702231e-10	0.497225
471.00	7.645936e-10	7.641960e-10	0.496377
472.00	7.585451e-10	7.581767e-10	0.495504
473.00	7.525207e-10	7.521712e-10	0.494607
474.00	7.465162e-10	7.461847e-10	0.493684
475.00	7.405343e-10	7.402240e-10	0.492735
476.00	7.341582e-10	7.338778e-10	0.491742
477.00	7.210783e-10	7.208062e-10	0.490366
478.00	7.112273e-10	7.109817e-10	0.489086
479.00	7.054312e-10	7.051984e-10	0.488005
480.00	6.996644e-10	6.994436e-10	0.486901
481.00	6.939298e-10	6.937206e-10	0.485776
482.00	6.882286e-10	6.880302e-10	0.484628
483.00	6.788433e-10	6.786427e-10	0.483169
484.00	6.665256e-10	6.663456e-10	0.481402
485.00	6.605115e-10	6.603358e-10	0.480116
486.00	6.550377e-10	6.548790e-10	0.478854
487.00	6.496029e-10	6.494528e-10	0.477573
488.00	6.442075e-10	6.440652e-10	0.476274
489.00	6.388519e-10	6.387171e-10	0.474957
490.00	6.335367e-10	6.334090e-10	0.473622
491.00	6.256997e-10	6.255795e-10	0.471982
492.00	6.142813e-10	6.141734e-10	0.469874
493.00	6.078534e-10	6.077483e-10	0.468304
494.00	6.027938e-10	6.026989e-10	0.466877
495.00	5.977789e-10	5.976895e-10	0.465436
496.00	5.928076e-10	5.927229e-10	0.463982
497.00	5.878816e-10	5.878013e-10	0.462513
498.00	5.829977e-10	5.829216e-10	0.461032
499.00	5.781578e-10	5.780858e-10	0.459537
500.00	5.733622e-10	5.732940e-10	0.458031
501.00	5.650072e-10	5.649429e-10	0.455955
502.00	5.548692e-10	5.548086e-10	0.453537
503.00	5.502970e-10	5.502396e-10	0.451978
504.00	5.457726e-10	5.457143e-10	0.450409
505.00	5.412878e-10	5.412351e-10	0.448830
506.00	5.368493e-10	5.367979e-10	0.447243
507.00	5.324531e-10	5.324066e-10	0.445646
508.00	5.281020e-10	5.280582e-10	0.444042
509.00	5.237965e-10	5.237550e-10	0.442431
510.00	5.195334e-10	5.194940e-10	0.440812
511.00	5.109560e-10	5.109201e-10	0.438326
512.00	5.031129e-10	5.030780e-10	0.435931
513.00	4.990644e-10	4.990329e-10	0.434281
514.00	4.950588e-10	4.950297e-10	0.432626
515.00	4.910972e-10	4.910697e-10	0.430967
516.00	4.871763e-10	4.871502e-10	0.429303
517.00	4.832970e-10	4.832723e-10	0.427636
518.00	4.794592e-10	4.794357e-10	0.425965
519.00	4.756624e-10	4.756402e-10	0.424291
520.00	4.714602e-10	4.714392e-10	0.422510
521.00	4.633210e-10	4.633005e-10	0.419770
522.00	4.574220e-10	4.574022e-10	0.417526
523.00	4.538624e-10	4.538445e-10	0.415837
524.00	4.503423e-10	4.503248e-10	0.414147
525.00	4.468604e-10	4.468433e-10	0.412457
526.00	4.434155e-10	4.434001e-10	0.410767
